from,to
22019682,56034484
22019682,84931293
43593826,47386598
43593826,56034484
43593826,84931293
47386598,56034484
47386598,84931293
56034484,84931293
13138587,14252118
13138587,27250674
13138587,51948267
13138587,65722408
13138587,70235545
13138587,75726810
13138587,87042668
14252118,27250674
14252118,51948267
14252118,65722408
14252118,70235545
14252118,75726810
14252118,87042668
27250674,51948267
27250674,65722408
27250674,70235545
27250674,75726810
27250674,87042668
51948267,65722408
51948267,70235545
51948267,75726810
51948267,87042668
65722408,70235545
65722408,75726810
65722408,87042668
70235545,75726810
70235545,87042668
75726810,87042668
13460685,23337592
13460685,24849444
13460685,27349639
13460685,36394325
13460685,36646638
13460685,40919636
13460685,70507765
13460685,89562352
23337592,24849444
23337592,27349639
23337592,36394325
23337592,36646638
23337592,40919636
23337592,70507765
23337592,89562352
24849444,27349639
24849444,36394325
24849444,36646638
24849444,40919636
24849444,70507765
24849444,89562352
27349639,36394325
27349639,36646638
27349639,40919636
27349639,70507765
27349639,89562352
36394325,36646638
36394325,40919636
36394325,70507765
36394325,89562352
36646638,40919636
36646638,70507765
36646638,89562352
40919636,70507765
40919636,89562352
70507765,89562352
18126742,22664974
18126742,27259905
18126742,45125117
18126742,57011024
18126742,70465351
18126742,89894198
22664974,27259905
22664974,45125117
22664974,57011024
22664974,70465351
22664974,89894198
27259905,45125117
27259905,57011024
27259905,70465351
27259905,89894198
45125117,57011024
45125117,70465351
45125117,89894198
57011024,70465351
57011024,89894198
70465351,89894198
11322634,25923912
11322634,27494550
11322634,43075777
11322634,45388373
11322634,49752479
11322634,57446206
11322634,67766766
11322634,90471607
11322634,90776973
25923912,27494550
25923912,43075777
25923912,45388373
25923912,49752479
25923912,57446206
25923912,67766766
25923912,90471607
25923912,90776973
27494550,43075777
27494550,45388373
27494550,49752479
27494550,57446206
27494550,67766766
27494550,90471607
27494550,90776973
43075777,45388373
43075777,49752479
43075777,57446206
43075777,67766766
43075777,90471607
43075777,90776973
45388373,49752479
45388373,57446206
45388373,67766766
45388373,90471607
45388373,90776973
49752479,57446206
49752479,67766766
49752479,90471607
49752479,90776973
57446206,67766766
57446206,90471607
57446206,90776973
67766766,90471607
67766766,90776973
90471607,90776973
20883111,22259574
20883111,22613521
20883111,30606677
20883111,46310496
20883111,56080738
20883111,58011875
20883111,59784432
20883111,63319863
20883111,68414514
20883111,70864192
20883111,71651026
20883111,86385570
20883111,87070974
22259574,22613521
22259574,30606677
22259574,46310496
22259574,56080738
22259574,58011875
22259574,59784432
22259574,63319863
22259574,68414514
22259574,70864192
22259574,71651026
22259574,86385570
22259574,87070974
22613521,30606677
22613521,46310496
22613521,56080738
22613521,58011875
22613521,59784432
22613521,63319863
22613521,68414514
22613521,70864192
22613521,71651026
22613521,86385570
22613521,87070974
30606677,46310496
30606677,56080738
30606677,58011875
30606677,59784432
30606677,63319863
30606677,68414514
30606677,70864192
30606677,71651026
30606677,86385570
30606677,87070974
46310496,56080738
46310496,58011875
46310496,59784432
46310496,63319863
46310496,68414514
46310496,70864192
46310496,71651026
46310496,86385570
46310496,87070974
56080738,58011875
56080738,59784432
56080738,63319863
56080738,68414514
56080738,70864192
56080738,71651026
56080738,86385570
56080738,87070974
58011875,59784432
58011875,63319863
58011875,68414514
58011875,70864192
58011875,71651026
58011875,86385570
58011875,87070974
59784432,63319863
59784432,68414514
59784432,70864192
59784432,71651026
59784432,86385570
59784432,87070974
63319863,68414514
63319863,70864192
63319863,71651026
63319863,86385570
63319863,87070974
68414514,70864192
68414514,71651026
68414514,86385570
68414514,87070974
70864192,71651026
70864192,86385570
70864192,87070974
71651026,86385570
71651026,87070974
86385570,87070974
16761506,39391756
16761506,58233094
16761506,82278302
39391756,58233094
39391756,82278302
58233094,82278302
30427961,37175854
30427961,53352816
30427961,55504315
30427961,68170153
30427961,70864192
37175854,53352816
37175854,55504315
37175854,68170153
37175854,70864192
53352816,55504315
53352816,68170153
53352816,70864192
55504315,68170153
55504315,70864192
68170153,70864192
12057956,40915227
12057956,48242606
40915227,48242606
12181959,15422522
12181959,34897423
12181959,35035722
12181959,52261023
12181959,52467314
12181959,74068802
12181959,74117742
12181959,80313910
12181959,81313943
15422522,34897423
15422522,35035722
15422522,52261023
15422522,52467314
15422522,74068802
15422522,74117742
15422522,80313910
15422522,81313943
34897423,35035722
34897423,52261023
34897423,52467314
34897423,74068802
34897423,74117742
34897423,80313910
34897423,81313943
35035722,52261023
35035722,52467314
35035722,74068802
35035722,74117742
35035722,80313910
35035722,81313943
52261023,52467314
52261023,74068802
52261023,74117742
52261023,80313910
52261023,81313943
52467314,74068802
52467314,74117742
52467314,80313910
52467314,81313943
74068802,74117742
74068802,80313910
74068802,81313943
74117742,80313910
74117742,81313943
80313910,81313943
53276238,57313066
53276238,83482947
53276238,85012932
53276238,87353903
53276238,93466569
53276238,95123921
57313066,83482947
57313066,85012932
57313066,87353903
57313066,93466569
57313066,95123921
83482947,85012932
83482947,87353903
83482947,93466569
83482947,95123921
85012932,87353903
85012932,93466569
85012932,95123921
87353903,93466569
87353903,95123921
93466569,95123921
18603597,36892343
18603597,40891673
18603597,67940572
18603597,78290215
18603597,84586555
18603597,94094971
36892343,40891673
36892343,67940572
36892343,78290215
36892343,84586555
36892343,94094971
40891673,67940572
40891673,78290215
40891673,84586555
40891673,94094971
67940572,78290215
67940572,84586555
67940572,94094971
78290215,84586555
78290215,94094971
84586555,94094971
39433648,60670603
39433648,67355648
39433648,69020642
60670603,67355648
60670603,69020642
67355648,69020642
18909880,21861699
18909880,30033836
18909880,30448034
18909880,43158696
18909880,57233007
18909880,58162463
18909880,75650542
18909880,75805942
18909880,77841768
21861699,30033836
21861699,30448034
21861699,43158696
21861699,57233007
21861699,58162463
21861699,75650542
21861699,75805942
21861699,77841768
30033836,30448034
30033836,43158696
30033836,57233007
30033836,58162463
30033836,75650542
30033836,75805942
30033836,77841768
30448034,43158696
30448034,57233007
30448034,58162463
30448034,75650542
30448034,75805942
30448034,77841768
43158696,57233007
43158696,58162463
43158696,75650542
43158696,75805942
43158696,77841768
57233007,58162463
57233007,75650542
57233007,75805942
57233007,77841768
58162463,75650542
58162463,75805942
58162463,77841768
75650542,75805942
75650542,77841768
75805942,77841768
24080013,27550803
24080013,39458543
24080013,66920930
24080013,82591560
27550803,39458543
27550803,66920930
27550803,82591560
39458543,66920930
39458543,82591560
66920930,82591560
20330881,27409025
20330881,44063604
20330881,60672910
20330881,69020642
20330881,85012932
20330881,96440671
27409025,44063604
27409025,60672910
27409025,69020642
27409025,85012932
27409025,96440671
44063604,60672910
44063604,69020642
44063604,85012932
44063604,96440671
60672910,69020642
60672910,85012932
60672910,96440671
69020642,85012932
69020642,96440671
85012932,96440671
15142528,16629596
15142528,26515996
15142528,39433648
15142528,49152654
15142528,58998548
15142528,64230377
16629596,26515996
16629596,39433648
16629596,49152654
16629596,58998548
16629596,64230377
26515996,39433648
26515996,49152654
26515996,58998548
26515996,64230377
39433648,49152654
39433648,58998548
39433648,64230377
49152654,58998548
49152654,64230377
58998548,64230377
40891673,41249370
40891673,46284860
40891673,50346721
40891673,67324999
40891673,78290215
40891673,79128596
40891673,80562146
40891673,94094971
41249370,46284860
41249370,50346721
41249370,67324999
41249370,78290215
41249370,79128596
41249370,80562146
41249370,94094971
46284860,50346721
46284860,67324999
46284860,78290215
46284860,79128596
46284860,80562146
46284860,94094971
50346721,67324999
50346721,78290215
50346721,79128596
50346721,80562146
50346721,94094971
67324999,78290215
67324999,79128596
67324999,80562146
67324999,94094971
78290215,79128596
78290215,80562146
78290215,94094971
79128596,80562146
79128596,94094971
80562146,94094971
12484526,20330881
12484526,34969130
12484526,45099453
12484526,53521977
12484526,96440671
20330881,34969130
20330881,45099453
20330881,53521977
20330881,96440671
34969130,45099453
34969130,53521977
34969130,96440671
45099453,53521977
45099453,96440671
53521977,96440671
15693771,28421315
15693771,31090447
15693771,33612688
15693771,33987076
15693771,35035722
15693771,35409129
15693771,40994173
15693771,47707927
15693771,58846399
15693771,62050488
15693771,63438768
15693771,65240278
15693771,67992304
15693771,75863812
15693771,99169914
15693771,99874208
28421315,31090447
28421315,33612688
28421315,33987076
28421315,35035722
28421315,35409129
28421315,40994173
28421315,47707927
28421315,58846399
28421315,62050488
28421315,63438768
28421315,65240278
28421315,67992304
28421315,75863812
28421315,99169914
28421315,99874208
31090447,33612688
31090447,33987076
31090447,35035722
31090447,35409129
31090447,40994173
31090447,47707927
31090447,58846399
31090447,62050488
31090447,63438768
31090447,65240278
31090447,67992304
31090447,75863812
31090447,99169914
31090447,99874208
33612688,33987076
33612688,35035722
33612688,35409129
33612688,40994173
33612688,47707927
33612688,58846399
33612688,62050488
33612688,63438768
33612688,65240278
33612688,67992304
33612688,75863812
33612688,99169914
33612688,99874208
33987076,35035722
33987076,35409129
33987076,40994173
33987076,47707927
33987076,58846399
33987076,62050488
33987076,63438768
33987076,65240278
33987076,67992304
33987076,75863812
33987076,99169914
33987076,99874208
35035722,35409129
35035722,40994173
35035722,47707927
35035722,58846399
35035722,62050488
35035722,63438768
35035722,65240278
35035722,67992304
35035722,75863812
35035722,99169914
35035722,99874208
35409129,40994173
35409129,47707927
35409129,58846399
35409129,62050488
35409129,63438768
35409129,65240278
35409129,67992304
35409129,75863812
35409129,99169914
35409129,99874208
40994173,47707927
40994173,58846399
40994173,62050488
40994173,63438768
40994173,65240278
40994173,67992304
40994173,75863812
40994173,99169914
40994173,99874208
47707927,58846399
47707927,62050488
47707927,63438768
47707927,65240278
47707927,67992304
47707927,75863812
47707927,99169914
47707927,99874208
58846399,62050488
58846399,63438768
58846399,65240278
58846399,67992304
58846399,75863812
58846399,99169914
58846399,99874208
62050488,63438768
62050488,65240278
62050488,67992304
62050488,75863812
62050488,99169914
62050488,99874208
63438768,65240278
63438768,67992304
63438768,75863812
63438768,99169914
63438768,99874208
